series_id,plotting_probability,theoretical_quantile,empirical_quantile
clustered_stress,0.2516778523489933,0.28992171504528574,0.2
clustered_stress,0.25838926174496646,0.29893078498765163,0.2
clustered_stress,0.2651006711409396,0.30802175668890364,0.2
clustered_stress,0.27181208053691275,0.3171961329649449,0.2
clustered_stress,0.2785234899328859,0.32645545837774165,0.2
clustered_stress,0.28523489932885904,0.3358013207959793,0.2
clustered_stress,0.29194630872483224,0.34523535302933794,0.2
clustered_stress,0.2986577181208054,0.3547592345405935,0.2
clustered_stress,0.3053691275167785,0.36437469324003535,0.2
clustered_stress,0.31208053691275167,0.3740835073669963,0.2
clustered_stress,0.3187919463087248,0.38388750746361705,0.2
clustered_stress,0.32550335570469796,0.3937885784463287,0.2
clustered_stress,0.33221476510067116,0.4037886617809121,0.25
clustered_stress,0.3389261744966443,0.41388975776741593,0.25
clustered_stress,0.34563758389261745,0.4240939279416576,0.25
clustered_stress,0.3523489932885906,0.4344032976005189,0.25
clustered_stress,0.35906040268456374,0.44482005845877454,0.25
clustered_stress,0.36577181208053694,0.4553464714457621,0.25
clustered_stress,0.3724832214765101,0.4659848696508178,0.25
clustered_stress,0.37919463087248323,0.4767376614270797,0.25
clustered_stress,0.3859060402684564,0.4876073336639835,0.25
clustered_stress,0.3926174496644295,0.4985964552395787,0.30000000000000004
clustered_stress,0.39932885906040266,0.5097076806646494,0.30000000000000004
clustered_stress,0.40604026845637586,0.5209437539315753,0.30000000000000004
clustered_stress,0.412751677852349,0.5323075125818905,0.30000000000000004
clustered_stress,0.41946308724832215,0.5438018920076255,0.35000000000000003
clustered_stress,0.4261744966442953,0.5554299300027447,0.35000000000000003
clustered_stress,0.43288590604026844,0.567194771582331,0.4
clustered_stress,0.4395973154362416,0.5790996740886493,0.4
clustered_stress,0.4463087248322148,0.5911480126048239,0.4
clustered_stress,0.45302013422818793,0.6033432856986422,0.4
clustered_stress,0.4597315436241611,0.6156891215209415,0.4
clustered_stress,0.4664429530201342,0.628189284285173,0.45
clustered_stress,0.47315436241610737,0.6408476811570963,0.45
clustered_stress,0.4798657718120805,0.6536683695861578,0.45
clustered_stress,0.4865771812080537,0.666655565112969,0.45
clustered_stress,0.49328859060402686,0.6798136496904802,0.5
clustered_stress,0.5,0.6931471805599453,0.5
clustered_stress,0.5067114093959731,0.7066608997266681,0.55
clustered_stress,0.5134228187919463,0.7203597440848301,0.55
clustered_stress,0.5201342281879194,0.7342488562454971,0.55
clustered_stress,0.5268456375838926,0.748333596127236,0.6000000000000001
clustered_stress,0.5335570469798657,0.7626195533747125,0.6000000000000001
clustered_stress,0.540268456375839,0.7771125606772796,0.6000000000000001
clustered_stress,0.5469798657718121,0.7918187080669751,0.6000000000000001
clustered_stress,0.5536912751677853,0.8067443582836508,0.65
